legacyId	codigoBarras	nome	descricao	fabricante	precoVenda	estoque
48324		PROMETAZINA CLORID. 25 MG C/ 20CPR	PROMETAZINA CLORID. 25 MG C/ 20CPR	TEUTO	9.99	3
25470		PROPRANOLOL CLORID. 40 MG C/30 CPR UQ	PROPRANOLOL CLORID. 40 MG C/30 CPR UQ	UNIAO QUIMICA	8.99	23
59991		PROT LABIAL SUNLESS 4,5G F30BASTAO(E)*	PROT LABIAL SUNLESS 4,5G F30BASTAO(E)*	DPC DISTRIBUIDORA ATACADISTA S/A	17.99	1
56745		PROT SOL FPS30 TQ SEC SUNLESS120G	PROT SOL FPS30 TQ SEC SUNLESS120G	FARMAX	34.99	2
58746		PROT SOL NIVEA SUN 200ML F30PROTBRONZE+100ML F30	PROT SOL NIVEA SUN 200ML F30PROTBRONZE+100ML F30	NIVEA	57.99	1
59993		PROT SOL SUNLESS 060G F50FACIAL C BASE BRONZE(E)*	PROT SOL SUNLESS 060G F50FACIAL C BASE BRONZE(E)*	DPC DISTRIBUIDORA ATACADISTA S/A	30.99	1
59222		PROT SOL SUNLESS 120G F50 *	120G FPS 50	PBMED DISTRIBUIDORA LTDA	37.99	2
59538		PROT SOL SUNLESS 200G F70TOQUE SECO(E)*	PROT SOL SUNLESS 200G F70TOQUE SECO(E)*	DPC DISTRIBUIDORA ATACADISTA S/A	53.99	1
59992		PROT SOLAR SUNLESS FACTRANSL FPS50 35G	PROT SOLAR SUNLESS FACTRANSL FPS50 35G	DPC DISTRIBUIDORA ATACADISTA S/A	38.99	1
46327		PROT. SOL. NIVEA SUN 125 ML FPS30	PROT. SOL. NIVEA SUN 125 ML FPS30	NIVEA	43.99	1
55802		PROT. SOL. SUNLESS KIDS 120 GR	FPS 60	FARMAX	54.99	1
59745		PROTETOR SOLAR LOREALEXPERTISE EF MAKEUP FPS70 CO	PROTETOR SOLAR LOREALEXPERTISE EF MAKEUP FPS70 CO	LOREAL	32.99	2
59288		PROTETOR SOLAR SUNLESS BABYTOQUE SECO FPS60 120G-	PROTETOR SOLAR SUNLESS BABYTOQUE SECO FPS60 120G-	PBMED DISTRIBUIDORA LTDA	42.99	2
58418		PRYSMA 2MG C 20 COMP REV B1 C1	20CP	EUROFARMA	85.99	2
58419		PRYSMA 3MG C/20 COMP REVB1/C1-REFERENCIA	PRYSMA 3MG C/20 COMP REVB1/C1-REFERENCIA	EUROFARMA	85.99	2
59960		PULMOVIC XPE INF 120ML(GUAIFENESINA) (KRESS)	PULMOVIC XPE INF 120ML(GUAIFENESINA) (KRESS)	EMMARKA PB DISTRIB DE MEDICAMENTOS LTDA	19.99	2
25728		PURAN T4 12,5 MG C/ 30 CPR	12,5 MG C/ 30 CPR	SANOFI-AVENTIS	5.99	1
25739		PURAN T4 37,5 MG C/ 30 CPR	37,5 MG C/ 30 CPR	SANOFI-AVENTIS	11.96	1
59619		PURAVIT ADZ GTS 10ML	10ML	MYRALIS PHARMA	59.99	1
38685		PVPI FARMAIODINE TOPICO 100 ML	FARMAX	FARMAX	12.99	1
33841		PYRIDIUM 200 MG C/ 18 DRG	200 MG C/ 18 DRG	ZODIAC	36.80	1
57630	0736532157744	QUEBRA PEDRA 500 MG 60 CPS	60CCP	NATIVITA	26.99	2
60046		QUEIMADOL POMADA 30G30G		EXPRESS DIST. DE MEDICAMENTOS LTDA	21.99	0
56059		QUETIAPINA FUMARATO 100 MG C/30 CPR	QUETIAPINA FUMARATO 100 MG C/30 CPR	GEOLAB	44.99	1
1433		QUETIAPINA FUMARATO 25 MG C/30 CPR (C1) GOLAB	QUETIAPINA FUMARATO 25 MG C/30 CPR (C1) GOLAB	GEOLAB	19.99	5
58724		QUINA INGLESA 450ML (AGUAINGLESA)	QUINA INGLESA 450ML (AGUAINGLESA)	LAPON	17.99	2
58070		REGENCEL 10MU+25+5+5MG POM3,5G AB	REGENCEL 10MU+25+5+5MG POM3,5G AB	LATINOFARMA	18.42	2
59029		REMOV FARMAX 100ML A BASEACETONA*(E)*	REMOV FARMAX 100ML A BASEACETONA*(E)*	MARTINS COMERCIO E SERVI OS	4.99	12
26164		REMOV. ESMALTE 100 ML FARMAX	100 ML	FARMAX	6.39	4
26165		REMOV. ESMALTE 100 ML FARMAXUVA	REMOV. ESMALTE 100 ML FARMAXUVA	FARMAX	5.99	4
58994		REPARIL GEL 30G MYLA %DN:0.00	REPARIL GEL	SANTA CRUZ DISTRIBUIDORA	40.95	1
26290		REPEL OFF FAMILY LOCAO 100 ML	100 ML	JOHNSON & JOHNSON	17.49	2
26293		REPEL OFF KIDS LOCAO LEV200PG117 ML	REPEL OFF KIDS LOCAO LEV200PG117 ML	JOHNSON & JOHNSON	24.99	1
58861		REPEL OFF! 170ML SPR ACTIVE(E)	170ML	PERFUMARIA HIGIENE BELEZA	29.99	1
59852		REPEL.INSETOS OFF FAMILYSPRAY 100ML	REPEL.INSETOS OFF FAMILYSPRAY 100ML	MARTINS COMERCIO E SERVI OS	20.99	2
57279		REPEL.REPELERE BABY MH 100ML	100ML	PERFUMARIA HIGIENE BELEZA	21.99	2
59003	7898990000000	REPELENTE DE INSETOS REPELIZSPRAY 200ML (REPEL)	REPELENTE DE INSETOS REPELIZSPRAY 200ML (REPEL)	PERFUMARIA HIGIENE BELEZA	24.99	1
59973		REPELENTE FAMILY REPELLERE100ML	REPELENTE FAMILY REPELLERE100ML	MARTINS COMERCIO E SERVI OS	9.99	3
58768		REPELENTE INSE FAMILIAICARIDINA 25% SPRAY 100ML (	REPELENTE INSE FAMILIAICARIDINA 25% SPRAY 100ML (	MOMENTA	29.99	2
59349		REPELENTE INSETOS REPYL KIDSSPRAY 100ML	REPELENTE INSETOS REPYL KIDSSPRAY 100ML	CAA NORTE LTDA	21.99	2
59348		REPELENTE INSETOS REPYLSPRAY 100ML	REPELENTE INSETOS REPYLSPRAY 100ML	CAA NORTE LTDA	22.49	1
26318		REPOFLOR 200 MG C/ 6 CPSLEGRAND	REPOFLOR 200 MG C/ 6 CPSLEGRAND	EMS	31.99	3
26317		REPOFLOR C/ 12 CPS	C/ 12 CPS	EMS	32.99	0
26323		REPOPIL C/ 21 CPR	C/ 21 DRG	EMS	17.99	6
57409		RESFEGRIPE 20CAPS(PARAC+CLORFEN+FENILEFRINA)	RESFEGRIPE 20CAPS(PARAC+CLORFEN+FENILEFRINA)	MULTILAB	7.99	36
58669		RESSALIV SOL OR 48 FLACX10MLSBR ABACAXI	RESSALIV SOL OR 48 FLACX10MLSBR ABACAXI	CIMED	1.50	35
56285		RIFOTRAT SPRAY 20 ML/AM NATULAB	SPRAY 20 ML/AM NATULAB	NATULAB	29.90	4
43997		RISEDRONATO SODICO 35 MG C/ 4CPR	RISEDRONATO SODICO 35 MG C/ 4CPR	EMS	59.99	1
57192		RISPERIDONA	2mg x 30cpr rev	TEUTO	23.99	1
59997		RISPERIDONA (G) 1MG 30CP (C1)(GEOLA) (C1)	RISPERIDONA (G) 1MG 30CP (C1)(GEOLA) (C1)	GEOLAB	21.99	3
1493		RISPERIDONA 1 MG C/ 30 CPR (C1)	1 MG C/ 30 CPR (C1)	EUROFARMA	21.99	1
1494		RISPERIDONA 1 MG C/ 30 ML (C1)	1 MG C/ 30 ML (C1)	EMS	64.99	3
39042		RISPERIDONA 1 MG C/ 30 ML (C1)	1 MG C/ 30 ML (C1)	GERMED	64.99	2
59687		RISPERIDONA 2MG C 30 CP C1	30COMP	GEOLAB	19.99	1
59546		RISPERIDONA 3MG (C1) GEN 30CPR REV-VTG	RISPERIDONA 3MG (C1) GEN 30CPR REV-VTG	VITAMED	24.99	4
57297		RITMONEURAN DISPLAY FLAC 10ML	10ML	HERTZ - KLEY HERTZ	7.00	4
58933		RITMONEURAN RTM CAPS 2X10	RITMONEURAM	EMMARKA PB DISTRIB DE MEDICAMENTOS LTDA	23.99	2
59749		RIVAROXABANA 10 MG COMP REV1BL X 30	RIVAROXABANA 10 MG COMP REV1BL X 30	CIMED	21.99	2
59329		RIVAROXABANA 15MG - CX. C/ 30COMP (PHARL)	RIVAROXABANA 15MG - CX. C/ 30COMP (PHARL)	PHARLAB	33.99	1
60056		ROSUVASTATINA CAL 20MG 30CPR REV PHARLAB20COMP		PHARLAB	17.99	0
60055		ROSUVASTATINA CALCICA 10MG - 30CPR PHARLAB (PHARL)30COMP		PHARLAB	11.99	0
26514		ROSUVASTATINA CALCICA 20 MG C/30 CPRLEGRAND	ROSUVASTATINA CALCICA 20 MG C/30 CPRLEGRAND	LEGRAND PHARMA	21.99	3
59505		ROUPA INTIMA MOVIMENT BIGFRAL16UN G/XG	ROUPA INTIMA MOVIMENT BIGFRAL16UN G/XG	MARTINS COMERCIO E SERVI OS	56.99	3
59881		SAB LUX 200ML LIQGARDENIA/OLEO AMENDOAS REFIL	SAB LUX 200ML LIQGARDENIA/OLEO AMENDOAS REFIL	DPC DISTRIBUIDORA ATACADISTA S/A	8.99	1
60048		SAB NATHY 400ML LIQ BRISA LAVANDA REFIL MAOS *400ML REFIL		EXPRESS DIST. DE MEDICAMENTOS LTDA	9.90	0
59776		SAB PROTEX BABY 200ML LIQLAVANDA(E)	SAB PROTEX BABY 200ML LIQLAVANDA(E)	MARTINS COMERCIO E SERVI OS	20.99	1
57849		SAB PROTEX CREAM 85G	85G	PROCTER & GAMBLE	4.49	11
26661		SAB. GLICERINA NEUTRO ARTENATIVA 100 G	SAB. GLICERINA NEUTRO ARTENATIVA 100 G	ARTE NATIVA	5.69	1
26663		SAB. GRANADO 90 GR BEBE ERVADOCE	SAB. GRANADO 90 GR BEBE ERVADOCE	GRANADO	6.49	2
55170		SAB. GRANADO ENXOFRE 12X90G	SAB. GRANADO ENXOFRE 12X90G	GRANADO	8.99	12
55172	37896500000000	SAB. GRANADO GLIC.BEBE 12X90G	SAB. GRANADO GLIC.BEBE 12X90G	GRANADO	7.99	12
26676		SAB. GRANADO LIQ 250MLGLICERINA REFIL	SAB. GRANADO LIQ 250MLGLICERINA REFIL	GRANADO	18.99	3
26688		SAB. INTIMO INTIMAX FLOWER200ML LV2 PG1	SAB. INTIMO INTIMAX FLOWER200ML LV2 PG1	PERFUMARIA HIGIENE BELEZA	20.99	2
26728		SAB. LIQ BEBE GLIC LAVANDA250ML REFIL	SAB. LIQ BEBE GLIC LAVANDA250ML REFIL	PERFUMARIA HIGIENE BELEZA	18.99	2
26791		SAB. LIQ GRANADO BEBEGLICERINA 250ML	SAB. LIQ GRANADO BEBEGLICERINA 250ML	GRANADO	24.99	0
56223		SAB. LUX SUAVE 85 GR LAVANDA -	85 GR LAVANDA	UNILEVER	3.69	5
50951		SAB. POM POM GLICERINADO 12X1	SAB. POM POM GLICERINADO 12X1	PERFUMARIA HIGIENE BELEZA	3.99	9
50952		SAB. POM POM HIDRATANTE 12X1$	SAB. POM POM HIDRATANTE 12X1$	PERFUMARIA HIGIENE BELEZA	3.99	7
50953		SAB. POM POM OLEO DEAMENDOAS 80GR	SAB. POM POM OLEO DEAMENDOAS 80GR	PERFUMARIA HIGIENE BELEZA	3.99	9
56589		SAB. POMPOM HIDRATANTE L5P480 GR 5X1(14)	SAB. POMPOM HIDRATANTE L5P480 GR 5X1(14)	PERFUMARIA HIGIENE BELEZA	4.99	18
57569		SAB.LIQ.LUX BOT.200ML REF.LAV.	200ML	PERFUMARIA HIGIENE BELEZA	8.99	1
57043		SABONETE DE ENXOFRE 90G(ARTE NATIVA)	SABONETE DE ENXOFRE 90G(ARTE NATIVA)	ARTE NATIVA	6.99	1
59346		SABONETE LIQ MONANGE REFILDETOX 200ML *(2)	SABONETE LIQ MONANGE REFILDETOX 200ML *(2)	CAA NORTE LTDA	8.99	2
59347		SABONETE LIQ MONANGE REFILFLOR LAVANDA 200ML *(2	SABONETE LIQ MONANGE REFILFLOR LAVANDA 200ML *(2	CAA NORTE LTDA	9.49	3
34179		SAL DE FRUTA ENO LARANJA C/2	ENV 2X5 GR LARANJA	GSK - GLAXOSMITHKLINE	5.11	6
57059		SALICETIL (FLIB)	100 MG C/10CP	BRAINFARMA	2.00	2
59958		SANGOVIT 480ML	SANGOVIT 480ML	EMMARKA PB DISTRIB DE MEDICAMENTOS LTDA	45.99	1
57613	0736532157614	SA DE DO INTESTINO 500 MG 60CPS	SA DE DO INTESTINO 500 MG 60CPS	NATIVITA	29.99	1
55259		SEAKALM 90 MG/ML SOL 100 ML	100 ML	NATULAB	37.89	1
27304		SEAKALM C/ 20 CPR	260 MG/CPR	NATULAB	27.99	3
59128		SEAKALM MELATONINA 15ML(NATULAB)	SEAKALM MELATONINA 15ML(NATULAB)	NATULAB	23.99	4
59914		SEAKALM MELATONINA MAST0,21MG 90CPR	SEAKALM MELATONINA MAST0,21MG 90CPR	NATULAB	25.99	2
59637		SEBO DE CARNEIRO EXT. FORTEAVVIO 220G	SEBO DE CARNEIRO EXT. FORTEAVVIO 220G	EXPRESS DISTRIBUIDORA DE MEDICAMENTOS LTDA	13.99	1
58791		SEBO DE CARNEIRO TRADICIONALAVVIO 220G	SEBO DE CARNEIRO TRADICIONALAVVIO 220G	AVANTE	13.99	1
59804		SECRELISE XPE 120ML(OXOMEMAZINA+IODETOPOTA+BENZO	SECRELISE XPE 120ML(OXOMEMAZINA+IODETOPOTA+BENZO	EMS	23.99	4
60020		SERINGA 3ML C/AG ROSCA 25X0,70CX100 UN	SERINGA 3ML C/AG ROSCA 25X0,70CX100 UN	EXPRESS DIST. DE MEDICAMENTOS LTDA	1.50	66
60004		SERINGA 60ML S/AG SLIPDESCARPACK	SERINGA 60ML S/AG SLIPDESCARPACK	BIOMED MATERIAL MEDICO HOSPITALAR LTDA	8.99	2
57453		SERINGA DESC 05ML C/AG (CIRUR)	5ML	SANFARMA	1.50	85
56892		SERINGA DESC 10ML C/AG 25X07 LSSR (CIRUR)	SERINGA DESC 10ML C/AG 25X07 LSSR (CIRUR)	FARMAX	2.00	4
57656		SERINGA DESC. 10ML C/AG 25X7 . (.)	10ML	PERFUMARIA HIGIENE BELEZA	2.00	96
57654		SERINGA DESC. 20ML C/AG 25X7 . (.)	20ML	SERONO	3.00	14
58877		SERINGA INSULINA 1ML AG. FIXA0.25 X 6 (31G 5/16)	SERINGA INSULINA 1ML AG. FIXA0.25 X 6 (31G 5/16)	MEDICAL SYSTEM	1.50	0
59002	7898750000000	SERINGA NASAL GALINHAPINTADINHA 10ML - NOSEWASH	SERINGA NASAL GALINHAPINTADINHA 10ML - NOSEWASH	PERFUMARIA HIGIENE BELEZA	27.99	1
59245		SERTRALINA*C1 25MG 30CPR EUR	25MG 30COMP EUROFARMA	EUROFARMA	60.99	2
59998		SERUM+OL DOVE CAB B UV R+F110	SERUM+OL DOVE CAB B UV R+F110	SANTA CRUZ DISTRIBUIDORA	33.99	1
57223	78913200000000	SERVI???OS FARMAC???UTICOS	SERVI???OS FARMAC???UTICOS	PERFUMARIA HIGIENE BELEZA	40.00	58
59857		SH DOVE RECONST+AMINOACIDO370ML / UNILEVER / *(4,	SH DOVE RECONST+AMINOACIDO370ML / UNILEVER / *(4,	SANTA CRUZ DISTRIBUIDORA	26.99	1
59520		SH ELSEVE 200ML LISO DOSSONHOS BOTOX	SH ELSEVE 200ML LISO DOSSONHOS BOTOX	SANTA CRUZ DISTRIBUIDORA	16.99	2
59140		SH ELSEVE 200ML LONGOSONHOS(E)*	SH ELSEVE 200ML LONGOSONHOS(E)*	MARTINS COMERCIO E SERVI OS	16.99	3
59657		SH POM POM 200ML CAMOMILA(E)*	200ML	MARTINS COMERCIO E SERVI OS	11.99	1
59849		SH SEDA 300ML CERAMIDAS+COND190ML(E)*	SH SEDA 300ML CERAMIDAS+COND190ML(E)*	MARTINS COMERCIO E SERVI OS	20.99	2
59428		SH SEDA CACHOS 300ML+COND190ML	SH SEDA CACHOS 300ML+COND190ML	SANTA CRUZ DISTRIBUIDORA	20.99	2
59593		SH TRESEMME 650ML BLINDAGEMANTIUMIDADE PUMP	SH TRESEMME 650ML BLINDAGEMANTIUMIDADE PUMP	SANTA CRUZ DISTRIBUIDORA	32.99	1
59774		SH+COND PAL KIT 350ML CERAMPRECO ESP	SH+COND PAL KIT 350ML CERAMPRECO ESP	MARTINS COMERCIO E SERVI OS	18.99	2
28059		SH. J&J BABY 200ML (PHBALANCEADO)	SH. J&J BABY 200ML (PHBALANCEADO)	JOHNSON & JOHNSON	19.99	0
28061		SH. J&J BABY 200ML CACHEADOS	BABY CABELOS CACHEADOS	JOHNSON & JOHNSON	16.99	2
28063		SH. J&J BABY 200ML CHEIRINHO PROLONGADO	BABY CHEIRINHO PROLONGADO	JOHNSON & JOHNSON	15.99	2
28265		SH. POM POM 200ML SUAVE	SUAVE	PERFUMARIA HIGIENE BELEZA	9.99	3
59500		SHAMPOO ELSEVE GLYCOLICGLOSS 1X200ML	SHAMPOO ELSEVE GLYCOLICGLOSS 1X200ML	LOREAL	16.99	3
28531		SILDENAFILA CITRATO 50 MG C/ 4CPR	SILDENAFILA CITRATO 50 MG C/ 4CPR	NEO QUIMICA	7.99	4
48047		SILDENAFILA CITRATO 50 MG C/ 4CPR	SILDENAFILA CITRATO 50 MG C/ 4CPR	SANDOZ - HEXAL	9.99	1
44049		SILDENAFILA CITRATO 50 MG C/ 4CPR	SILDENAFILA CITRATO 50 MG C/ 4CPR	GERMED	7.99	22
58887		SIMETICONA 125MG C/10CAPS(SAG)	SIMETICONA 125MG C/10CAPS(SAG)	SANDOZ - HEXAL	11.99	6
28576		SIMETICONA GTS C/ 15 ML	75 MG GTS C/ 15 ML	CIMED	7.99	1
28635		SINVASTATINA 10 MG C/ 30 CPRSANDOZ	SINVASTATINA 10 MG C/ 30 CPRSANDOZ	SANDOZ - HEXAL	11.99	2
28642		SINVASTATINA 20 MG C/ 30 CPRSANDOZ	SINVASTATINA 20 MG C/ 30 CPRSANDOZ	SANDOZ - HEXAL	9.99	2
58553		SINVASTATINA 40MG COMP REV2BL X 15	SINVASTATINA 40MG COMP REV2BL X 15	CIMED	11.99	3
59941		SMELLS SPRAY PROPOLIS SABORMACA VERDE KIDS 40ML	SMELLS SPRAY PROPOLIS SABORMACA VERDE KIDS 40ML	EXPRESS DIST. DE MEDICAMENTOS LTDA	14.99	1
59820		SMELLS SPRAY PROPOLIS SABORMORANGO KIDS 40ML	SMELLS SPRAY PROPOLIS SABORMORANGO KIDS 40ML	EXPRESS DIST. DE MEDICAMENTOS LTDA	14.99	1
59942		SMELLS SPRAY PROPOLIS SABORUVA KIDS 40ML	SMELLS SPRAY PROPOLIS SABORUVA KIDS 40ML	EXPRESS DIST. DE MEDICAMENTOS LTDA	14.99	1
38467		SODIX 50 MG C/ 20 CPR(DICL.SODICO)-GEOLAB	SODIX 50 MG C/ 20 CPR(DICL.SODICO)-GEOLAB	GEOLAB	6.99	6
58622		SOLARDRIL LOCAO FR X 120 ML	SOLADRIL	UNIAO QUIMICA	34.99	1
28707		SOMALGIN CARDIO 100 MG C/ 60CPR	SOMALGIN CARDIO 100 MG C/ 60CPR	GERMED	51.19	0
56783		SOMINEX COMPOSTO C/20 DRGSNOVO	SOMINEX COMPOSTO C/20 DRGSNOVO	EMS	28.99	0
28877		SONRIDOR CAF C/ 2 CPR EFERV.	12X2 CPR EFERVECENTE	GSK - GLAXOSMITHKLINE	10.52	8
28879		SONRISAL 2 CPR EFERV.LIMAO	BL 2 COMP EFERV SB LIMAO	GSK - GLAXOSMITHKLINE	3.31	21
28880		SONRISAL 2 CPREFERV.TRADICIONAL	SONRISAL 2 CPREFERV.TRADICIONAL	GSK - GLAXOSMITHKLINE	3.31	18
56697		SORO FISIOLOGICO 500ML(SORIMAX) FARMAX	SORO FISIOLOGICO 500ML(SORIMAX) FARMAX	FARMAX	6.99	63
59333		SOSSEG 260MG COMP REV 2 BLX10	260MG 20COMP	CIMED	13.99	1
40457		SOYNATI 150 MG 30 CPR.	150 MG C/ 30 CPS	PHARMASCIENCE	34.99	2
28978		SPRAY BUC APIS FRESHMEL,PROP,ROMA 50ML	SPRAY BUC APIS FRESHMEL,PROP,ROMA 50ML	DIVERSOS	9.99	3
28980		SPRAY BUC APIS FRESHMEL/PROP/MENTA 50ML	SPRAY BUC APIS FRESHMEL/PROP/MENTA 50ML	DIVERSOS	9.99	4
41616		SPRAY DE MEL PROPOLISGENGIBRE 35 ML	SPRAY DE MEL PROPOLISGENGIBRE 35 ML	DIVERSOS	9.99	6
59718		SPRAY MEL PROPOLIS EASYGENGIBRE 30ML	SPRAY MEL PROPOLIS EASYGENGIBRE 30ML	BIOMED MATERIAL MEDICO HOSPITALAR LTDA	9.99	1
57913		SPRAY RABELO 45ML EXTRAFORTE ICE 8 EM 1	SPRAY RABELO 45ML EXTRAFORTE ICE 8 EM 1	RANBAXY	16.99	3
29096		STER MD COLIRIO 1,2 MG C/ 10 ML	1,2 ML SUS OFT X 10 ML	UNIAO QUIMICA	55.15	1
34410		STILGRIP GRANULADO SACHE	GRAN 1 ENV	HERTZ - KLEY HERTZ	3.00	31
55432		STOMALIV ENV. 5 GR	430+430+100 MG PO EFERV ENV X 5G	GEOLAB	2.49	39
59867		STREPSILS MEL LIMAO 24PST	8PASTILHAS	SANTA CRUZ DISTRIBUIDORA	15.99	2
59984		SUAVICID CREME 10 GR - ACET+HIDROQ+ TRETINOINA	SUAVICID CREME 10 GR - ACET+HIDROQ+ TRETINOINA	LEGRAND PHARMA	89.99	1
57724		SUCCINATO DE DESVENLAFAXINA(C1)	SUCCINATO DE DESVENLAFAXINA(C1)	LEGRAND PHARMA	63.99	2
57938		SUCCINATO METOPROLOL 50 MGCP REV BLX30	SUCCINATO METOPROLOL 50 MGCP REV BLX30	CIMED	39.99	2
58781		SUCCINATO METOPROLOL 50MGC/30CP (+) BL	SUCCINATO METOPROLOL 50MGC/30CP (+) BL	BIOLAB SANUS	42.99	1
58424		SUGANON 5MG C 30 CPR	30CP	EUROFARMA	159.90	1
57017		SUL NEOMICINA+BAC ZINCICA POMDERM X 10G	SUL NEOMICINA+BAC ZINCICA POMDERM X 10G	UNIAO QUIMICA	6.99	6
1640		SULFA+TRIMETOPRIMA C/ 200 MG100 ML	SULFA+TRIMETOPRIMA C/ 200 MG100 ML	EMS	40.00	4
41619		SULFA+TRIMETOPRINA 400+80 MGC/ 20 CPR - GENERICO	SULFA+TRIMETOPRINA 400+80 MGC/ 20 CPR - GENERICO	VITAPAN	19.99	4
58950		SULFADIAZINA PRATA 10MG/G(ATB)30G(+)GEN	SULFADIAZINA PRATA 10MG/G(ATB)30G(+)GEN	NATIVITA	24.99	1
1631		SULFADIAZINA PRATA CR 30 GRUNIAO QUIM	SULFADIAZINA PRATA CR 30 GRUNIAO QUIM	UNIAO QUIMICA	27.99	2
58905		SULFADIAZINA PRATA CREME 1%50G NATIVITA	SULFADIAZINA PRATA CREME 1%50G NATIVITA	NATIVITA	26.99	1
57096		TADALAFILA	20 mg x 4 cpr rev	LEGRAND PHARMA	7.99	1
56301		TADALAFILA 20 MG C/ 4 CPR	20 MG C/ 4 CPR REV	NEO QUIMICA	8.99	19
58069		TADALAFILA 20MG 4CPR GNGERMED	TADALAFILA 20MG 4CPR GNGERMED	GERMED	7.99	0
55999		TADALAFILA 5 MG C/ 28 CPR NQ	5 MG X 28 CPR REV	NEO QUIMICA	17.99	1
59444		TADALAFILA 5MG C/30 - CIMED	30COMP	CIMED	17.99	2
59712		TADALAFILA 5MG C/30 COMP 2X15NOVA QUIMICA	TADALAFILA 5MG C/30 COMP 2X15NOVA QUIMICA	NOVA QUIMICA	17.99	12
58704		TADALAFILA 5MG C/30CP (+)GERMED	TADALAFILA 5MG C/30CP (+)GERMED	GERMED	17.99	6
52067		TALCO BARLA 140 GR ANTISEPTICO	TALCO BARLA 140 GR ANTISEPTICO	PERFUMARIA HIGIENE BELEZA	8.99	4
56248		TALCO BARLA 80 GRANTISSEPTICO	TALCO BARLA 80 GRANTISSEPTICO	PERFUMARIA HIGIENE BELEZA	6.99	0
58900		TALCO POM POM 200G BABY(E)*	200G	PERFUMARIA HIGIENE BELEZA	18.69	3
29474		TANDRIFLAN C/ 15 CPR	C/ 15 CPR	UNIAO QUIMICA	9.99	1
29475		TANDRIFLAN C/ 30 CPR	C/ 30 CPR	UNIAO QUIMICA	19.99	1
57238		TAP KIDS 15% LOCAO CREMOSA X100 ML	TAP KIDS 15% LOCAO CREMOSA X100 ML	UNIAO QUIMICA	25.49	2
56881		TARTARATO BRIMONIDINA 0,2%COL 5ML (TEUTO)	TARTARATO BRIMONIDINA 0,2%COL 5ML (TEUTO)	TEUTO	25.99	2
29650		TENYS PE BARUEL PO 100 GRWOMAN	TENYS PE BARUEL PO 100 GRWOMAN	BARUEL	11.99	4
48601		TERBINAFINA CLORID. 250 MG 14CPS / GEN CLORIDRAT	TERBINAFINA CLORID. 250 MG 14CPS / GEN CLORIDRAT	PRATI DONADUZZI	34.99	1
29711		TERMOMETRO CLINICO DIGITALG-TECH ROSA	TERMOMETRO CLINICO DIGITALG-TECH ROSA	DIVERSOS	22.99	1
59866	0727295087966	TERMOMETRO DIGITAL RIGIDOMODKFT01	TERMOMETRO DIGITAL RIGIDOMODKFT01	BIOMED MATERIAL MEDICO HOSPITALAR LTDA	22.99	5
59202		TESOURA UNHA MERHEJE BABYMESCLADO	TESOURA UNHA MERHEJE BABYMESCLADO	CAA NORTE LTDA	17.99	1
29769		TESTE GRAVIDEZ BABY SURE	TESTE GRAVIDEZ BABY SURE	DIVERSOS	6.99	11
29778		TESTE GRAVIDEZ GRAV TEST	KIT TESTE GRAVIDEZ	DIVERSOS	9.99	11
1670		TETRACICLINA CLORID. 500 MG C/12 CPS PRATI	TETRACICLINA CLORID. 500 MG C/12 CPS PRATI	PRATI DONADUZZI	19.99	1
57547		TIABEN+NEOMI (MICOPLEX)50+5MG/G 45G CAZI (CAZI)	TIABEN+NEOMI (MICOPLEX)50+5MG/G 45G CAZI (CAZI)	CAZI	25.49	1
57296		TIBOLONA	2,5mg x 30cpr	NOVA QUIMICA	39.98	1
59040		TILEMAXY (PARACET) 200MG/MLSOL GTS15ML	TILEMAXY (PARACET) 200MG/MLSOL GTS15ML	NATULAB	6.99	7
59307		TILEMAXY CRIANCA(PARACET)160MG/5ML 60ML	TILEMAXY CRIANCA(PARACET)160MG/5ML 60ML	NATULAB	16.99	6
29867		TIMOLOL MALEATO 0,5% 5 MLGERMED	TIMOLOL MALEATO 0,5% 5 MLGERMED	GERMED	9.99	0
30076		TINT. COR & TON 2 PRETO	2.0 PRETO	NIELY	15.90	2
30077		TINT. COR & TON 3 CASTANHOESCURO	TINT. COR & TON 3 CASTANHOESCURO	NIELY	15.90	0
30079		TINT. COR & TON 4 CASTANHOMEDIO	TINT. COR & TON 4 CASTANHOMEDIO	NIELY	15.90	2
30081		TINT. COR & TON 5 CASTANHOCLARO	TINT. COR & TON 5 CASTANHOCLARO	NIELY	15.90	3
30084		TINT. COR & TON 6 LOURO ESCURO	6.0 LOURO ESCURO	NIELY	15.90	0
30089		TINT. COR & TON 6.7 CHOCOLATE	6.7 CHOCOLATE	NIELY	15.90	2
30091		TINT. COR & TON 7.1 LOURO CINZAMEDIO	TINT. COR & TON 7.1 LOURO CINZAMEDIO	NIELY	15.90	0
42751		TINT. MAXTON 6.0 LOURO ESCUROKIT	TINT. MAXTON 6.0 LOURO ESCUROKIT	PERFUMARIA HIGIENE BELEZA	14.99	1
44907		TINT. MAXTON CR 060G+OX 04.0CAST NAT(E) - 28320	TINT. MAXTON CR 060G+OX 04.0CAST NAT(E) - 28320	PERFUMARIA HIGIENE BELEZA	14.99	2
30408		TINT. MAXTON KIT PRATICO 5.0CAST CLARO	TINT. MAXTON KIT PRATICO 5.0CAST CLARO	PERFUMARIA HIGIENE BELEZA	14.99	1
